ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi,adx14,low,rsi_ok,adx_level_ok,high
2024-07-08,XLK,B,pullback_entry,LONG,113.11259425561842,,1.0,72.90180198267882,27.203714345280986,116.64,,,
2024-08-14,XLK,B,flip_armed,LONG,99.197477091042,trending,,,,,,,
2024-08-15,XLK,B,pullback_entry,LONG,101.7502293819378,,1.0,56.33373526875556,34.965288789148424,108.61,,,
2024-09-12,XLK,B,flip_armed,LONG,102.22223289171899,corrective,,,,,,,
2024-09-13,XLK,B,pullback_entry,LONG,103.6290096025471,,1.0,55.42332467158833,22.034244816419136,109.53,,,
2024-10-31,XLK,B,flip_armed,SHORT,116.78064453490654,corrective,,,,,,,
2024-11-01,XLK,B,pullback_gate_fail,SHORT,,,1.0,44.61859161192247,15.124276994719224,,True,False,
2024-11-04,XLK,B,pullback_gate_fail,SHORT,,,2.0,44.44028679250451,14.84399750252408,,True,False,
2024-11-05,XLK,B,pullback_gate_fail,SHORT,,,3.0,49.804786561763464,14.006719232189191,,True,False,
2024-11-06,XLK,B,reflip_disarm,SHORT,,,4.0,,,,,,
2024-11-06,XLK,B,flip_armed,LONG,111.34903262064782,corrective,,,,,,,
2024-11-07,XLK,B,pullback_gate_fail,LONG,,,1.0,63.72853511904581,15.601980965944053,,True,False,
2024-11-08,XLK,B,pullback_gate_fail,LONG,,,2.0,63.137723929182,16.673336584346572,,True,False,
2024-11-11,XLK,B,pullback_gate_fail,LONG,,,3.0,60.676705716906945,17.050306297707664,,True,False,
2024-11-12,XLK,B,pullback_gate_fail,LONG,,,4.0,61.02904922142952,17.368109072945643,,True,False,
2024-11-13,XLK,B,pullback_gate_fail,LONG,,,5.0,59.391635959828655,17.80693937668055,,True,False,
2024-11-14,XLK,B,pullback_gate_fail,LONG,,,6.0,57.84560397167587,18.012518020209686,,True,False,
2024-11-15,XLK,B,pullback_gate_fail,LONG,,,7.0,47.45470215465127,17.101076198160573,,False,False,
2024-11-18,XLK,B,pullback_gate_fail,LONG,,,8.0,48.5903106719762,16.31464156803649,,False,False,
2024-11-19,XLK,B,pullback_gate_fail,LONG,,,9.0,51.786703908896115,15.272690317747994,,True,False,
2024-11-20,XLK,B,pullback_gate_fail,LONG,,,10.0,51.384085737286924,14.275484009126032,,True,False,
2024-11-21,XLK,B,pullback_gate_fail,LONG,,,11.0,55.54591173889765,13.990813158150871,,True,False,
2024-11-22,XLK,B,pullback_gate_fail,LONG,,,12.0,55.50430997531823,13.726475939388223,,True,False,
2024-11-25,XLK,B,pullback_gate_fail,LONG,,,13.0,55.540170126962416,13.923005588330572,,True,False,
2024-11-26,XLK,B,pullback_gate_fail,LONG,,,14.0,57.775654413311244,14.105497405205607,,True,False,
2024-11-27,XLK,B,pullback_gate_fail,LONG,,,15.0,50.55104042196221,13.33001821199206,,True,False,
2024-11-29,XLK,B,window_expired,LONG,,,16.0,,,,,,
2024-12-18,XLK,B,flip_armed,SHORT,122.90928900019942,corrective,,,,,,,
2024-12-19,XLK,B,pullback_gate_fail,SHORT,,,1.0,44.60639279739401,14.456340853357025,,True,False,
2024-12-20,XLK,B,pullback_gate_fail,SHORT,,,2.0,51.0088844063638,13.640139456500119,,False,False,
2024-12-23,XLK,B,pullback_gate_fail,SHORT,,,3.0,50.468501623293356,12.882238159418707,,False,False,
2024-12-24,XLK,B,pullback_gate_fail,SHORT,,,4.0,57.52528482609673,12.718162228880026,,False,False,
2024-12-26,XLK,B,pullback_gate_fail,SHORT,,,5.0,57.80314999083876,12.853354916317663,,False,False,
2024-12-27,XLK,B,pullback_gate_fail,SHORT,,,6.0,51.91465682402888,12.100747211265954,,False,False,
2024-12-30,XLK,B,pullback_gate_fail,SHORT,,,7.0,47.15872871462053,12.067701614051742,,True,False,
2024-12-31,XLK,B,pullback_gate_fail,SHORT,,,8.0,44.35014781139771,12.23815035634729,,True,False,
2025-01-02,XLK,B,pullback_gate_fail,SHORT,,,9.0,43.55618614078256,12.855293807517517,,True,False,
2025-01-03,XLK,B,pullback_gate_fail,SHORT,,,10.0,50.11083515644649,13.08282772663639,,False,False,
2025-01-06,XLK,B,pullback_gate_fail,SHORT,,,11.0,54.614536484391394,12.486483451674898,,False,False,
2025-01-07,XLK,B,pullback_gate_fail,SHORT,,,12.0,47.30645231978767,12.392694907447707,,True,False,
2025-01-08,XLK,B,pullback_gate_fail,SHORT,,,13.0,47.13080235369248,12.628352177796994,,True,False,
2025-01-10,XLK,B,pullback_gate_fail,SHORT,,,14.0,40.23888332099078,13.626692577459597,,True,False,
2025-01-13,XLK,B,pullback_gate_fail,SHORT,,,15.0,38.26911737285194,15.016034055985465,,True,False,
2025-01-14,XLK,B,window_expired,SHORT,,,16.0,,,,,,
2025-01-22,XLK,B,flip_armed,LONG,114.6694860653817,corrective,,,,,,,
2025-01-23,XLK,B,pullback_gate_fail,LONG,,,1.0,60.46439779168818,13.63643949933191,,True,False,
2025-01-24,XLK,B,pullback_gate_fail,LONG,,,2.0,56.29713968433888,13.64896915763231,,True,False,
2025-01-27,XLK,B,reflip_disarm,LONG,,,3.0,,,,,,
2025-01-27,XLK,B,flip_armed,SHORT,120.56830465833674,corrective,,,,,,,
2025-01-28,XLK,B,pullback_gate_fail,SHORT,,,1.0,48.80305559554934,14.220408818892531,,True,False,
2025-01-29,XLK,B,pullback_gate_fail,SHORT,,,2.0,46.71135570933916,14.148561337640963,,True,False,
2025-01-30,XLK,B,pullback_gate_fail,SHORT,,,3.0,47.20863894748358,14.081845819335935,,True,False,
2025-01-31,XLK,B,pullback_gate_fail,SHORT,,,4.0,45.8269939846988,13.392800752359701,,True,False,
2025-02-03,XLK,B,pullback_gate_fail,SHORT,,,5.0,42.23301515827333,13.757076201115169,,True,False,
2025-02-04,XLK,B,pullback_gate_fail,SHORT,,,6.0,46.80862488434427,13.611836837561071,,True,False,
2025-02-05,XLK,B,pullback_gate_fail,SHORT,,,7.0,50.96592915845236,12.86559841731856,,False,False,
2025-02-06,XLK,B,pullback_gate_fail,SHORT,,,8.0,51.782566915385324,11.967606824009232,,False,False,
2025-02-07,XLK,B,pullback_gate_fail,SHORT,,,9.0,49.16393211670501,11.405749487576923,,True,False,
2025-02-10,XLK,B,pullback_gate_fail,SHORT,,,10.0,53.57550321460374,10.892304143219722,,False,False,
2025-02-11,XLK,B,pullback_gate_fail,SHORT,,,11.0,53.546238865038845,10.503443376647782,,False,False,
2025-02-12,XLK,B,pullback_gate_fail,SHORT,,,12.0,52.892847273601916,9.88772462162863,,False,False,
2025-02-13,XLK,B,pullback_gate_fail,SHORT,,,13.0,57.32571063309526,9.773591948084425,,False,False,
2025-02-14,XLK,B,reflip_disarm,SHORT,,,14.0,,,,,,
2025-02-14,XLK,B,flip_armed,LONG,114.78144639470193,corrective,,,,,,,
2025-02-18,XLK,B,pullback_gate_fail,LONG,,,1.0,61.06313651207301,10.342481042066304,,True,False,
2025-02-19,XLK,B,pullback_gate_fail,LONG,,,2.0,61.023714684041785,10.993735275812202,,True,False,
2025-02-20,XLK,B,pullback_gate_fail,LONG,,,3.0,59.53364255777495,11.202580272128861,,True,False,
2025-02-21,XLK,B,pullback_gate_fail,LONG,,,4.0,48.112020413431544,10.510663256748758,,False,False,
2025-02-24,XLK,B,reflip_disarm,LONG,,,5.0,,,,,,
2025-02-24,XLK,B,flip_armed,SHORT,121.99121616839246,corrective,,,,,,,
2025-02-25,XLK,B,pullback_gate_fail,SHORT,,,1.0,39.62641180084636,11.51641866228764,,True,False,
2025-02-26,XLK,B,pullback_gate_fail,SHORT,,,2.0,43.9174783803063,11.785679847793197,,True,False,
2025-02-27,XLK,B,pullback_gate_fail,SHORT,,,3.0,34.990051935521336,13.127675761709611,,True,False,
2025-02-28,XLK,B,pullback_gate_fail,SHORT,,,4.0,39.616620749238926,14.723220686577946,,True,False,
2025-03-03,XLK,B,pullback_gate_fail,SHORT,,,5.0,33.69614420828785,16.541230591174706,,True,False,
2025-03-04,XLK,B,pullback_gate_fail,SHORT,,,6.0,33.48823694808192,18.54704223281529,,True,False,
2025-03-05,XLK,B,pullback_entry,SHORT,116.20119354174666,,7.0,38.22452523575293,20.40958161433869,108.12,,,
2025-04-09,XLK,B,flip_armed,LONG,83.34931888584183,corrective,,,,,,,
2025-04-10,XLK,B,no_pullback,LONG,83.34931888584183,,1.0,,,93.92,,,98.92
2025-04-11,XLK,B,no_pullback,LONG,84.62884829753187,,2.0,,,95.98,,,99.57
2025-04-14,XLK,B,no_pullback,LONG,88.01096346777868,,3.0,,,99.02,,,102.31
2025-04-15,XLK,B,no_pullback,LONG,88.90386712100081,,4.0,,,100.0,,,101.17
2025-04-16,XLK,B,pullback_gate_fail,LONG,,,5.0,41.83584002428515,33.465996800676535,,False,True,
2025-04-17,XLK,B,no_pullback,LONG,88.90386712100081,,6.0,,,96.04,,,97.62
2025-04-21,XLK,B,pullback_gate_fail,LONG,,,7.0,38.14270831146579,33.55118718842978,,False,True,
2025-04-22,XLK,B,pullback_gate_fail,LONG,,,8.0,42.3011513097342,33.28661977134704,,False,True,
2025-04-23,XLK,B,no_pullback,LONG,89.13442834627976,,9.0,,,98.62,,,100.96
2025-04-24,XLK,B,no_pullback,LONG,90.77748551165179,,10.0,,,99.84,,,102.85
2025-04-25,XLK,B,no_pullback,LONG,93.37423696048663,,11.0,,,102.37,,,104.43
2025-04-28,XLK,B,no_pullback,LONG,94.01931326443795,,12.0,,,102.52,,,104.61
2025-04-29,XLK,B,no_pullback,LONG,95.36888193799416,,13.0,,,103.62,,,104.98
2025-04-30,XLK,B,pullback_entry,LONG,95.36888193799416,,14.0,55.699026463511,22.745555607842526,101.94,,,
2025-08-01,XLK,B,flip_armed,SHORT,133.34795315532395,trending,,,,,,,
2025-08-04,XLK,B,pullback_gate_fail,SHORT,,,1.0,60.46559949401545,27.470339013380393,,False,True,
2025-08-05,XLK,B,pullback_gate_fail,SHORT,,,2.0,55.835213345405165,26.914457883445166,,False,True,
2025-08-06,XLK,B,pullback_gate_fail,SHORT,,,3.0,60.4393681705317,26.398282548505314,,False,True,
2025-08-07,XLK,B,pullback_gate_fail,SHORT,,,4.0,60.73133109073785,26.56408455428726,,False,True,
2025-08-08,XLK,B,pullback_gate_fail,SHORT,,,5.0,64.4343135439514,26.718043559656206,,False,True,
2025-08-11,XLK,B,pullback_gate_fail,SHORT,,,6.0,60.53908615774757,27.01553718498261,,False,True,
2025-08-12,XLK,B,reflip_disarm,SHORT,,,7.0,,,,,,
2025-08-12,XLK,B,flip_armed,LONG,128.41324403846335,trending,,,,,,,
2025-08-13,XLK,B,pullback_entry,LONG,129.786419634617,,1.0,66.0176715426602,28.43951025725074,133.67,,,
2025-08-21,XLK,B,flip_armed,SHORT,133.9514228179595,corrective,,,,,,,
2025-08-22,XLK,B,pullback_gate_fail,SHORT,,,1.0,52.19256038981859,23.285671666813847,,False,True,
2025-08-25,XLK,B,pullback_gate_fail,SHORT,,,2.0,51.09960534204071,21.677590674814745,,False,True,
2025-08-26,XLK,B,pullback_gate_fail,SHORT,,,3.0,53.49669429148793,20.18437261081558,,False,True,
2025-08-27,XLK,B,pullback_gate_fail,SHORT,,,4.0,55.759207298123755,19.10887072791895,,False,False,
2025-08-28,XLK,B,pullback_gate_fail,SHORT,,,5.0,59.39643341617023,18.783604081179362,,False,False,
2025-08-29,XLK,B,pullback_gate_fail,SHORT,,,6.0,50.821596106187016,17.775585403037034,,False,False,
2025-09-02,XLK,B,pullback_gate_fail,SHORT,,,7.0,46.36129285752021,17.566299734790906,,True,False,
2025-09-03,XLK,B,pullback_gate_fail,SHORT,,,8.0,49.05759313722139,16.831347593174034,,True,False,
2025-09-04,XLK,B,pullback_gate_fail,SHORT,,,9.0,51.4957933285057,15.889082068209937,,False,False,
2025-09-05,XLK,B,pullback_gate_fail,SHORT,,,10.0,51.9907074956895,15.151037346436599,,False,False,
2025-09-08,XLK,B,pullback_gate_fail,SHORT,,,11.0,55.55929504567712,14.633338221388467,,False,False,
2025-09-09,XLK,B,pullback_gate_fail,SHORT,,,12.0,56.5478641222989,13.921298454170909,,False,False,
2025-09-10,XLK,B,reflip_disarm,SHORT,,,13.0,,,,,,
2025-09-10,XLK,B,flip_armed,LONG,130.42927201229372,corrective,,,,,,,
2025-09-11,XLK,B,pullback_gate_fail,LONG,,,1.0,65.26485184186423,15.535440223197611,,True,False,
2025-09-12,XLK,B,pullback_gate_fail,LONG,,,2.0,65.1041930084381,16.18225318748674,,True,False,
2025-09-15,XLK,B,pullback_gate_fail,LONG,,,3.0,68.47496677010705,17.108751654802266,,True,False,
2025-09-16,XLK,B,pullback_gate_fail,LONG,,,4.0,65.81557565354588,18.126721949516273,,True,False,
2025-09-17,XLK,B,pullback_gate_fail,LONG,,,5.0,63.44431543684677,17.866317150854776,,True,False,
2025-09-18,XLK,B,pullback_gate_fail,LONG,,,6.0,69.82744298745051,18.555490415578255,,True,False,
2025-09-19,XLK,B,pullback_gate_fail,LONG,,,7.0,72.878574213922,19.606431998237543,,True,False,
2025-09-22,XLK,B,pullback_entry,LONG,135.7797521513632,,8.0,76.50218899586953,21.168506766671673,139.04,,,
2025-10-10,XLK,B,flip_armed,SHORT,148.23379011964016,trending,,,,,,,
2025-10-13,XLK,B,pullback_gate_fail,SHORT,,,1.0,57.89945562334073,24.81324806261419,,False,True,
2025-10-14,XLK,B,pullback_gate_fail,SHORT,,,2.0,52.882257558933006,24.819221635944352,,False,True,
2025-10-15,XLK,B,pullback_gate_fail,SHORT,,,3.0,56.036443965185654,24.243597550141484,,False,True,
2025-10-16,XLK,B,pullback_gate_fail,SHORT,,,4.0,56.34456255942222,23.4413736623574,,False,True,
2025-10-17,XLK,B,pullback_gate_fail,SHORT,,,5.0,56.71790724698363,22.987786097186298,,False,True,
2025-10-20,XLK,B,pullback_gate_fail,SHORT,,,6.0,60.51367410170015,21.656229913385616,,False,True,
2025-10-21,XLK,B,pullback_gate_fail,SHORT,,,7.0,60.58055333234383,20.419784885570696,,False,True,
2025-10-22,XLK,B,pullback_gate_fail,SHORT,,,8.0,55.922394453883896,20.302685562053682,,False,True,
2025-10-23,XLK,B,pullback_gate_fail,SHORT,,,9.0,60.24736903850069,19.996227468877052,,False,False,
2025-10-24,XLK,B,pullback_gate_fail,SHORT,,,10.0,64.8490796864331,18.629763204257337,,False,False,
2025-10-27,XLK,B,reflip_disarm,SHORT,,,11.0,,,,,,
2025-10-27,XLK,B,flip_armed,LONG,142.76819507100842,corrective,,,,,,,
2025-10-28,XLK,B,pullback_gate_fail,LONG,,,1.0,71.61003048796533,18.56021244094945,,True,False,
2025-10-29,XLK,B,pullback_gate_fail,LONG,,,2.0,73.15623506821935,19.24578637595369,,True,False,
2025-10-30,XLK,B,pullback_gate_fail,LONG,,,3.0,66.68491313803261,19.472347894009328,,True,False,
2025-10-31,XLK,B,pullback_gate_fail,LONG,,,4.0,66.84111900066083,19.3502897066936,,True,False,
2025-11-03,XLK,B,pullback_gate_fail,LONG,,,5.0,67.99048314969642,19.33775574829314,,True,False,
2025-11-04,XLK,B,pullback_gate_fail,LONG,,,6.0,55.15480691498307,18.1028449022487,,True,False,
2025-11-05,XLK,B,pullback_gate_fail,LONG,,,7.0,56.334044338903105,17.03805077791834,,True,False,
2025-11-06,XLK,B,reflip_disarm,LONG,,,8.0,,,,,,
2025-11-06,XLK,B,flip_armed,SHORT,152.18018002509726,corrective,,,,,,,
2025-11-07,XLK,B,pullback_gate_fail,SHORT,,,1.0,47.562576782943225,17.83432213055381,,True,False,
2025-11-10,XLK,B,pullback_gate_fail,SHORT,,,2.0,56.04782771620591,17.059066762093998,,False,False,
2025-11-11,XLK,B,pullback_gate_fail,SHORT,,,3.0,52.82937698982897,16.46802596416456,,False,False,
2025-11-12,XLK,B,pullback_gate_fail,SHORT,,,4.0,53.955108146155396,15.677878396961457,,False,False,
2025-11-13,XLK,B,pullback_gate_fail,SHORT,,,5.0,45.47581259413873,15.979283953108922,,True,False,
2025-11-14,XLK,B,pullback_gate_fail,SHORT,,,6.0,47.307586420855365,16.815358314235617,,True,False,
2025-11-17,XLK,B,pullback_gate_fail,SHORT,,,7.0,42.730641658943284,17.591713078138977,,True,False,
2025-11-18,XLK,B,pullback_gate_fail,SHORT,,,8.0,38.55308769618484,18.85806125725557,,True,False,
2025-11-19,XLK,B,pullback_gate_fail,SHORT,,,9.0,41.299867834929024,19.673979512394755,,True,False,
2025-11-20,XLK,B,pullback_entry,SHORT,147.67268641540136,,10.0,34.23262196318923,21.136115832438023,135.76,,,
2025-12-05,XLK,B,flip_armed,LONG,139.6499825960548,corrective,,,,,,,
2025-12-08,XLK,B,pullback_gate_fail,LONG,,,1.0,60.8421961282113,19.42945413566379,,True,False,
2025-12-09,XLK,B,pullback_gate_fail,LONG,,,2.0,61.58951932994336,18.25652609467949,,True,False,
2025-12-10,XLK,B,pullback_gate_fail,LONG,,,3.0,63.16840319232952,17.534284956766,,True,False,
2025-12-11,XLK,B,pullback_gate_fail,LONG,,,4.0,60.49063327419828,16.415812832073623,,True,False,
2025-12-12,XLK,B,pullback_gate_fail,LONG,,,5.0,47.6479290046061,16.07015037436057,,False,False,
2025-12-15,XLK,B,pullback_gate_fail,LONG,,,6.0,44.441625650280486,16.160479813582807,,False,False,
2025-12-16,XLK,B,pullback_gate_fail,LONG,,,7.0,44.9984711547265,16.47408804144046,,False,False,
2025-12-17,XLK,B,reflip_disarm,LONG,,,8.0,,,,,,
2025-12-17,XLK,B,flip_armed,SHORT,147.98910203957774,corrective,,,,,,,
2025-12-18,XLK,B,pullback_gate_fail,SHORT,,,1.0,44.33491006552174,18.18591278423468,,True,False,
2025-12-19,XLK,B,pullback_gate_fail,SHORT,,,2.0,51.75031174375754,17.85793077682796,,False,False,
2025-12-22,XLK,B,pullback_gate_fail,SHORT,,,3.0,53.031667560500246,16.950845304987308,,False,False,
2025-12-23,XLK,B,pullback_gate_fail,SHORT,,,4.0,54.72824183011271,16.226208420558642,,False,False,
2025-12-24,XLK,B,pullback_gate_fail,SHORT,,,5.0,55.70318605747894,15.324167706214666,,False,False,
2025-12-26,XLK,B,pullback_gate_fail,SHORT,,,6.0,56.12909595057188,14.259131690244153,,False,False,
2025-12-29,XLK,B,pullback_gate_fail,SHORT,,,7.0,54.22627881629484,13.796494488750808,,False,False,
2025-12-30,XLK,B,pullback_gate_fail,SHORT,,,8.0,52.650707483908675,13.366902801649845,,False,False,
2025-12-31,XLK,B,pullback_gate_fail,SHORT,,,9.0,48.31209631474064,13.59499470933423,,True,False,
2026-01-02,XLK,B,pullback_gate_fail,SHORT,,,10.0,49.39183579072188,13.375905962788975,,True,False,
2026-01-05,XLK,B,pullback_gate_fail,SHORT,,,11.0,50.39457165244069,13.172466412425523,,False,False,
2026-01-06,XLK,B,pullback_gate_fail,SHORT,,,12.0,56.44979939943496,12.764998674052539,,False,False,
2026-01-07,XLK,B,pullback_gate_fail,SHORT,,,13.0,55.97623220811166,12.027009162046795,,False,False,
2026-01-08,XLK,B,pullback_gate_fail,SHORT,,,14.0,48.42155951834593,12.559493721070398,,True,False,
2026-01-09,XLK,B,pullback_gate_fail,SHORT,,,15.0,53.97831949393701,12.624959860923719,,False,False,
2026-01-12,XLK,B,window_expired,SHORT,,,16.0,,,,,,
2026-01-27,XLK,B,flip_armed,LONG,141.94661127455583,corrective,,,,,,,
2026-01-28,XLK,B,pullback_gate_fail,LONG,,,1.0,61.49319299389001,13.013175591763162,,True,False,
2026-01-29,XLK,B,pullback_gate_fail,LONG,,,2.0,53.72911274354763,13.476180813849982,,True,False,
2026-01-30,XLK,B,pullback_gate_fail,LONG,,,3.0,45.82436161246084,13.99308268239666,,False,False,
2026-02-02,XLK,B,pullback_gate_fail,LONG,,,4.0,49.583408659282284,14.473062988904287,,False,False,
2026-02-03,XLK,B,reflip_disarm,LONG,,,5.0,,,,,,
2026-02-03,XLK,B,flip_armed,SHORT,150.69855500848755,corrective,,,,,,,
2026-02-04,XLK,B,pullback_gate_fail,SHORT,,,1.0,35.50580778402747,18.009453784544508,,True,False,
2026-02-05,XLK,B,pullback_entry,SHORT,145.1569295568749,,2.0,31.91277601710422,20.183356829312554,135.085,,,
2023-08-29,XLY,B,flip_armed,LONG,80.38617178215895,corrective,,,,,,,
2023-08-30,XLY,B,pullback_gate_fail,LONG,,,1.0,56.15695041892227,18.041515491870417,,True,False,
2023-08-31,XLY,B,pullback_gate_fail,LONG,,,2.0,57.43424647445792,17.911008194238008,,True,False,
2023-09-01,XLY,B,pullback_gate_fail,LONG,,,3.0,54.59716701624587,17.115910203350452,,True,False,
2023-09-05,XLY,B,pullback_gate_fail,LONG,,,4.0,54.43326096303446,16.258259796510163,,True,False,
2023-09-06,XLY,B,pullback_gate_fail,LONG,,,5.0,50.36266255213383,15.292319328515102,,True,False,
2023-09-07,XLY,B,pullback_gate_fail,LONG,,,6.0,51.71081966614468,14.758672798265051,,True,False,
2023-09-08,XLY,B,pullback_gate_fail,LONG,,,7.0,51.81922412611896,13.835698258370941,,True,False,
2023-09-11,XLY,B,pullback_gate_fail,LONG,,,8.0,62.22907432264478,14.08415023768268,,True,False,
2023-09-12,XLY,B,pullback_gate_fail,LONG,,,9.0,57.85961420066605,14.39102952702728,,True,False,
2023-09-13,XLY,B,pullback_gate_fail,LONG,,,10.0,60.33222134203624,14.65645971028625,,True,False,
2023-09-14,XLY,B,pullback_gate_fail,LONG,,,11.0,63.542327028726255,15.45022446908013,,True,False,
2023-09-15,XLY,B,pullback_gate_fail,LONG,,,12.0,55.072521689892376,15.455981897852102,,True,False,
2023-09-18,XLY,B,pullback_gate_fail,LONG,,,13.0,50.000469797407945,14.576552902368023,,True,False,
2023-09-19,XLY,B,pullback_gate_fail,LONG,,,14.0,48.023351366458826,14.141087816136217,,False,False,
2023-09-20,XLY,B,reflip_disarm,LONG,,,15.0,,,,,,
2023-09-20,XLY,B,flip_armed,SHORT,87.61539954467939,corrective,,,,,,,
2023-09-21,XLY,B,pullback_gate_fail,SHORT,,,1.0,36.435493602879426,13.803933644510835,,True,False,
2023-09-22,XLY,B,pullback_gate_fail,SHORT,,,2.0,34.19334458003078,14.762022290066822,,True,False,
2023-09-25,XLY,B,pullback_gate_fail,SHORT,,,3.0,36.59446330477073,15.846458057203307,,True,False,
2023-09-26,XLY,B,pullback_gate_fail,SHORT,,,4.0,32.45035317657681,17.15863041972028,,True,False,
2023-09-27,XLY,B,pullback_gate_fail,SHORT,,,5.0,31.588287000744188,18.782940558718348,,True,False,
2023-09-28,XLY,B,pullback_gate_fail,SHORT,,,6.0,36.47272457462208,19.969271425411684,,True,False,
2023-09-29,XLY,B,pullback_gate_fail,SHORT,,,7.0,38.87723145561183,19.976782530241532,,True,False,
2023-10-02,XLY,B,pullback_entry,SHORT,82.72926092713773,,8.0,39.32689122812651,20.119558157726722,79.83,,,
2023-11-02,XLY,B,flip_armed,LONG,74.71046139129086,trending,,,,,,,
2023-11-03,XLY,B,pullback_entry,LONG,76.29341525216178,,1.0,55.95875069598492,32.52341576039802,79.81,,,
2024-01-03,XLY,B,flip_armed,SHORT,90.16511170258035,trending,,,,,,,
2024-01-04,XLY,B,pullback_entry,SHORT,89.43510053232232,,1.0,43.74357765830375,33.433448167667336,86.15,,,
2024-02-02,XLY,B,flip_armed,LONG,84.99854268002063,trending,,,,,,,
2024-02-05,XLY,B,pullback_gate_fail,LONG,,,1.0,51.78688615757058,13.06719641289493,,True,False,
2024-02-06,XLY,B,pullback_gate_fail,LONG,,,2.0,53.99915158791027,12.416144201702714,,True,False,
2024-02-07,XLY,B,pullback_gate_fail,LONG,,,3.0,57.95469448364894,12.682067899018648,,True,False,
2024-02-08,XLY,B,pullback_gate_fail,LONG,,,4.0,59.471097300958405,12.997462242056246,,True,False,
2024-02-09,XLY,B,pullback_gate_fail,LONG,,,5.0,61.737440194860184,13.73751689877862,,True,False,
2024-02-12,XLY,B,pullback_gate_fail,LONG,,,6.0,61.43419370092886,14.613156823468463,,True,False,
2024-02-13,XLY,B,pullback_gate_fail,LONG,,,7.0,51.88339886295728,13.671975323890804,,True,False,
2024-02-14,XLY,B,pullback_gate_fail,LONG,,,8.0,55.48158608942711,13.128257394628141,,True,False,
2024-02-15,XLY,B,pullback_gate_fail,LONG,,,9.0,59.55320928373626,13.239085480714985,,True,False,
2024-02-16,XLY,B,pullback_gate_fail,LONG,,,10.0,56.936185158899704,13.333745780020838,,True,False,
2024-02-20,XLY,B,pullback_gate_fail,LONG,,,11.0,52.66368862020621,12.730780777780504,,True,False,
2024-02-21,XLY,B,pullback_gate_fail,LONG,,,12.0,55.368757209107365,12.637811115353802,,True,False,
2024-02-22,XLY,B,pullback_gate_fail,LONG,,,13.0,61.78891647753547,13.443448784129377,,True,False,
2024-02-23,XLY,B,pullback_gate_fail,LONG,,,14.0,59.90065272102391,14.191540905135268,,True,False,
