ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2025-10-28,TSLA,B,reflip_disarm,LONG,,,6.0,,,,,,
2025-10-28,TSLA,B,flip_armed,SHORT,3724.3885269426182,corrective,,,,,,,
2025-10-29,TSLA,B,no_pullback,SHORT,3676.1114057659524,,1.0,3252.1605554700936,3327.7642497655866,,,,
2025-10-30,TSLA,B,no_pullback,SHORT,3676.1114057659524,,2.0,3281.3629193128163,3453.924792098724,,,,
2025-10-31,TSLA,B,no_pullback,SHORT,3676.1114057659524,,3.0,3421.09586656169,3501.6280779582494,,,,
2025-11-03,TSLA,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,52.237692105733544,2.6086079560292497
2025-11-04,TSLA,B,no_pullback,SHORT,3676.1114057659524,,5.0,3421.077832313376,3543.711898889568,,,,
2025-11-05,TSLA,B,pullback_gate_fail,SHORT,,,6.0,,,False,True,56.65793342384126,1.7243199080143548
2025-11-06,TSLA,B,pullback_gate_fail,SHORT,,,7.0,,,False,True,54.401265555067596,1.47798849258373
2025-11-07,TSLA,B,pullback_gate_fail,SHORT,,,8.0,,,False,True,57.21030840513875,1.9007725619794513
2025-11-10,TSLA,B,pullback_gate_fail,SHORT,,,9.0,,,False,True,57.13841379790021,2.579004522086425
2025-11-11,TSLA,B,reflip_disarm,SHORT,,,10.0,,,,,,
2025-11-11,TSLA,B,flip_armed,LONG,3280.7748807881103,corrective,,,,,,,
2025-11-12,TSLA,B,no_pullback,LONG,3337.426400775769,,1.0,3648.945952669938,3774.8905083760505,,,,
2025-11-13,TSLA,B,no_pullback,LONG,3337.426400775769,,2.0,3559.8800407231633,3728.7366044844493,,,,
2025-11-14,TSLA,B,no_pullback,LONG,3337.426400775769,,3.0,3612.3878943827895,3763.1319296851043,,,,
2025-11-17,TSLA,B,no_pullback,LONG,3337.426400775769,,4.0,3641.3548829389597,3756.3487935117328,,,,
2025-11-18,TSLA,B,no_pullback,LONG,3337.426400775769,,5.0,3585.6066581467303,3775.54292078375,,,,
2025-11-19,TSLA,B,no_pullback,LONG,3337.426400775769,,6.0,3460.9198276774737,3659.2260666040656,,,,
2025-11-20,TSLA,B,no_pullback,LONG,3337.426400775769,,7.0,3499.9285991914185,3782.702575601248,,,,
2025-11-21,TSLA,B,no_pullback,LONG,3337.426400775769,,8.0,3564.526946086495,3804.2737000772363,,,,
2025-11-24,TSLA,B,no_pullback,LONG,3445.39015913654,,9.0,3789.682446827682,4000.1184242276013,,,,
2025-11-25,TSLA,B,no_pullback,LONG,3445.39015913654,,10.0,3759.812861491554,3887.873570215876,,,,
2025-11-26,TSLA,B,window_expired,LONG,,,11.0,,,,,,
2026-01-05,TSLA,B,flip_armed,SHORT,5681.9439685770085,trending,,,,,,,
2026-01-06,TSLA,B,no_pullback,SHORT,5531.224944177966,,1.0,4814.48617974968,4949.693129084117,,,,
2026-01-07,TSLA,B,no_pullback,SHORT,5531.224944177966,,2.0,4803.9411791333,5292.084557092041,,,,
2026-01-08,TSLA,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,56.8593597686786,-2.6993397049997654
2026-01-09,TSLA,B,no_pullback,SHORT,5531.224944177966,,4.0,5035.012444471686,5294.244403814507,,,,
2026-01-12,TSLA,B,no_pullback,SHORT,5531.224944177966,,5.0,5043.189826053635,5189.188151156338,,,,
2026-01-13,TSLA,B,no_pullback,SHORT,5531.224944177966,,6.0,4998.4480531507115,5360.023056197911,,,,
2026-01-14,TSLA,B,no_pullback,SHORT,5531.224944177966,,7.0,5183.968801918086,5358.064593509006,,,,
2026-01-15,TSLA,B,pullback_gate_fail,SHORT,,,8.0,,,False,False,59.26811882778421,-3.0273443159627718
2026-01-16,TSLA,B,reflip_disarm,SHORT,,,9.0,,,,,,
2026-01-16,TSLA,B,flip_armed,LONG,4850.626193445644,trending,,,,,,,
2026-01-19,TSLA,B,no_pullback,LONG,4850.626193445644,,1.0,5200.645947277338,5590.066523917807,,,,
2026-01-20,TSLA,B,pullback_entry,LONG,4850.626193445644,,2.0,4958.810798718824,,,,50.343024370724414,0.1604792614531334
2025-02-24,XLK,B,flip_armed,SHORT,1386.813929113374,trending,,,,,,,
2025-02-25,XLK,B,no_pullback,SHORT,1371.155120076093,,1.0,1198.710743981093,1242.5620227496124,,,,
2025-02-26,XLK,B,no_pullback,SHORT,1371.155120076093,,2.0,1228.3193156355305,1270.2206301177705,,,,
2025-02-27,XLK,B,no_pullback,SHORT,1371.155120076093,,3.0,1241.1119144830488,1304.1014895329254,,,,
2025-02-28,XLK,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,62.71705512392875,1.4053819601376674
2025-03-03,XLK,B,no_pullback,SHORT,1371.155120076093,,5.0,1281.8345189440674,1322.0700042189765,,,,
2025-03-04,XLK,B,pullback_gate_fail,SHORT,,,6.0,,,False,True,62.37903314084211,1.6563515987336075
2025-03-05,XLK,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,62.66844120946668,-0.860993709444223
2025-03-06,XLK,B,no_pullback,SHORT,1371.155120076093,,8.0,1265.2465296957625,1302.2517525941391,,,,
2025-03-07,XLK,B,no_pullback,SHORT,1371.155120076093,,9.0,1273.6067063026023,1307.889558593943,,,,
2025-03-10,XLK,B,pullback_gate_fail,SHORT,,,10.0,,,False,True,66.05633603210212,1.9162490087069273
2025-03-11,XLK,B,window_expired,SHORT,,,11.0,,,,,,
2025-03-17,XLK,B,flip_armed,LONG,1227.908438951234,trending,,,,,,,
2025-03-18,XLK,B,no_pullback,LONG,1251.268267926711,,1.0,1363.7847468648374,1414.5437468750247,,,,
2025-03-19,XLK,B,no_pullback,LONG,1285.5632429787565,,2.0,1392.537471393348,1461.066081930576,,,,
2025-03-20,XLK,B,no_pullback,LONG,1306.2484834426712,,3.0,1408.1106584949819,1509.1206795452772,,,,
2025-03-21,XLK,B,no_pullback,LONG,1362.8579126171621,,4.0,1481.3637155343151,1555.8623719445543,,,,
2025-03-24,XLK,B,no_pullback,LONG,1362.8579126171621,,5.0,1422.5496135371532,1490.5955628579702,,,,
2025-03-25,XLK,B,no_pullback,LONG,1362.8579126171621,,6.0,1411.1022643872013,1455.1650863823445,,,,
2025-03-26,XLK,B,no_pullback,LONG,1362.8579126171621,,7.0,1429.3993946542826,1493.2276174496064,,,,
2025-03-27,XLK,B,no_pullback,LONG,1362.8579126171621,,8.0,1413.121831095104,1511.0459371497732,,,,
2025-03-28,XLK,B,no_pullback,LONG,1362.8579126171621,,9.0,1410.7820461606777,1459.0148800523025,,,,
2025-03-31,XLK,B,pullback_gate_fail,LONG,,,10.0,,,True,False,56.82122270764131,-3.1744588905409046
2025-04-01,XLK,B,window_expired,LONG,,,11.0,,,,,,
2025-04-25,XLK,B,flip_armed,SHORT,1595.2716877654434,trending,,,,,,,
2025-04-28,XLK,B,no_pullback,SHORT,1578.7451444448939,,1.0,1373.6988570237427,1449.453967868226,,,,
2025-04-29,XLK,B,no_pullback,SHORT,1578.7451444448939,,2.0,1395.3539816788207,1455.688713508694,,,,
2025-04-30,XLK,B,no_pullback,SHORT,1567.5385737730435,,3.0,1363.25872529914,1436.9892064898934,,,,
2025-05-01,XLK,B,no_pullback,SHORT,1558.8274861884984,,4.0,1351.9509027171523,1426.8888178913817,,,,
2025-05-02,XLK,B,no_pullback,SHORT,1524.587923757565,,5.0,1319.6331108626443,1389.617043661461,,,,
2025-05-05,XLK,B,no_pullback,SHORT,1524.587923757565,,6.0,1343.8950492862152,1407.9203567835907,,,,
2025-05-06,XLK,B,no_pullback,SHORT,1524.587923757565,,7.0,1345.5231262937484,1424.5799117189654,,,,
2025-05-07,XLK,B,no_pullback,SHORT,1524.587923757565,,8.0,1346.666146634275,1414.138353296567,,,,
2025-05-08,XLK,B,no_pullback,SHORT,1524.587923757565,,9.0,1349.3726897745555,1465.2541661055432,,,,
2025-05-09,XLK,B,no_pullback,SHORT,1524.587923757565,,10.0,1393.0348558252192,1464.1319474085535,,,,
2025-05-12,XLK,B,window_expired,SHORT,,,11.0,,,,,,
2025-06-02,XLK,B,flip_armed,LONG,1264.6887276291309,trending,,,,,,,
2025-06-03,XLK,B,no_pullback,LONG,1329.8580100129632,,1.0,1459.1842010592852,1556.4686977161048,,,,
2025-06-04,XLK,B,no_pullback,LONG,1385.4061586143355,,2.0,1533.0013257921166,1583.3070388300264,,,,
2025-06-05,XLK,B,pullback_gate_fail,LONG,,,3.0,,,True,False,50.95948897350531,-4.245322871374679
2025-06-06,XLK,B,pullback_gate_fail,LONG,,,4.0,,,False,False,48.1916425756025,-2.292380078331284
2025-06-09,XLK,B,pullback_gate_fail,LONG,,,5.0,,,False,False,48.880595445439624,-1.9648972099982416
2025-06-10,XLK,B,pullback_gate_fail,LONG,,,6.0,,,False,False,47.77479257159535,-1.6841976085699244
2025-06-11,XLK,B,pullback_gate_fail,LONG,,,7.0,,,False,False,47.497788284733026,-0.37930130416400587
2025-06-12,XLK,B,reflip_disarm,LONG,,,8.0,,,,,,
2025-06-12,XLK,B,flip_armed,SHORT,1535.509952731067,trending,,,,,,,
2025-06-13,XLK,B,no_pullback,SHORT,1490.7698403757995,,1.0,1298.8624755674216,1354.4177225783062,,,,
2025-06-16,XLK,B,no_pullback,SHORT,1490.7698403757995,,2.0,1343.4041442686298,1391.6594765150967,,,,
2025-06-17,XLK,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,56.04711897564967,-1.913307198427347
2025-06-18,XLK,B,pullback_gate_fail,SHORT,,,4.0,,,False,False,52.212970734097595,-0.6898142866698329
2025-06-19,XLK,B,pullback_gate_fail,SHORT,,,5.0,,,False,False,50.99107812577197,-2.456367215033975
2025-06-20,XLK,B,reflip_disarm,SHORT,,,6.0,,,,,,
2025-06-20,XLK,B,flip_armed,LONG,1283.4384431528283,trending,,,,,,,
2025-06-23,XLK,B,no_pullback,LONG,1326.4894192859306,,1.0,1465.3747727292873,1524.3145503325875,,,,
2025-06-24,XLK,B,no_pullback,LONG,1327.6060738842589,,2.0,1468.9776130875082,1509.5703283565363,,,,
2025-06-25,XLK,B,no_pullback,LONG,1327.6060738842589,,3.0,1446.2489941982103,1519.154030629819,,,,
2025-06-26,XLK,B,no_pullback,LONG,1336.5557636649412,,4.0,1462.1456614215003,1549.2045889380647,,,,
2025-06-27,XLK,B,no_pullback,LONG,1404.9689802388793,,5.0,1533.0718507103318,1629.4900702779503,,,,
2025-06-30,XLK,B,no_pullback,LONG,1433.7301628945968,,6.0,1573.0489152576538,1650.4970347243677,,,,
2025-07-01,XLK,B,no_pullback,LONG,1473.262707541481,,7.0,1622.9023631751709,1665.2978641875018,,,,
2025-07-02,XLK,B,no_pullback,LONG,1506.2109179430674,,8.0,1626.3347401725193,1760.8541133581916,,,,
2025-07-03,XLK,B,no_pullback,LONG,1619.2201066559742,,9.0,1754.282067233848,1888.6148566825902,,,,
2025-07-04,XLK,B,no_pullback,LONG,1636.4580944505472,,10.0,1804.3228009685338,1860.8860539846685,,,,
2025-07-07,XLK,B,window_expired,LONG,,,11.0,,,,,,
2025-07-18,XLK,B,flip_armed,SHORT,1919.7964628853133,trending,,,,,,,
2025-07-21,XLK,B,no_pullback,SHORT,1827.4393010328558,,1.0,1556.5945597182142,1641.5855511371803,,,,
2025-07-22,XLK,B,no_pullback,SHORT,1767.2217895979213,,2.0,1532.6857752328435,1571.381366326757,,,,
2025-07-23,XLK,B,no_pullback,SHORT,1728.9932585062284,,3.0,1505.511344282367,1545.261367332437,,,,
2025-07-24,XLK,B,no_pullback,SHORT,1728.9932585062284,,4.0,1507.9316629298617,1603.3668076853533,,,,
2025-07-25,XLK,B,no_pullback,SHORT,1728.9932585062284,,5.0,1554.506306700989,1619.9490616261733,,,,
2025-07-28,XLK,B,no_pullback,SHORT,1728.9932585062284,,6.0,1554.8717087197879,1611.13312131686,,,,
2025-07-29,XLK,B,no_pullback,SHORT,1728.9932585062284,,7.0,1497.6604712657634,1592.674450349007,,,,
2025-07-30,XLK,B,no_pullback,SHORT,1706.2336271209365,,8.0,1483.303342590166,1539.7709046006585,,,,
2025-07-31,XLK,B,no_pullback,SHORT,1706.2336271209365,,9.0,1518.223212006726,1617.4662029488272,,,,
2025-08-01,XLK,B,no_pullback,SHORT,1706.2336271209365,,10.0,1507.4237255270882,1603.8202336898532,,,,
2025-08-04,XLK,B,window_expired,SHORT,,,11.0,,,,,,
2025-08-21,XLK,B,flip_armed,LONG,1311.8885630384732,corrective,,,,,,,
2025-08-22,XLK,B,no_pullback,LONG,1346.1395483873441,,1.0,1501.706498246385,1555.0450444795936,,,,
2025-08-25,XLK,B,no_pullback,LONG,1386.2816836954005,,2.0,1531.186931415074,1607.6163432487022,,,,
2025-08-26,XLK,B,no_pullback,LONG,1389.8741278470152,,3.0,1538.6355799422024,1602.8216046528098,,,,
2025-08-27,XLK,B,no_pullback,LONG,1389.8741278470152,,4.0,1490.4364159974232,1556.9903028340786,,,,
2025-08-28,XLK,B,no_pullback,LONG,1389.8741278470152,,5.0,1472.430179198501,1514.0172977558448,,,,
2025-08-29,XLK,B,no_pullback,LONG,1389.8741278470152,,6.0,1457.9412640940393,1525.0095821821594,,,,
2025-09-01,XLK,B,no_pullback,LONG,1389.8741278470152,,7.0,1453.0119369871618,1513.674123919366,,,,
2025-09-02,XLK,B,no_pullback,LONG,1389.8741278470152,,8.0,1507.3721240763507,1566.0087850331722,,,,
2025-09-03,XLK,B,no_pullback,LONG,1411.5441388526488,,9.0,1547.12931895253,1606.6293916072523,,,,
2025-09-04,XLK,B,no_pullback,LONG,1411.5441388526488,,10.0,1532.2766652322127,1596.2952475610964,,,,
2025-09-05,XLK,B,window_expired,LONG,,,11.0,,,,,,
2025-09-09,XLK,B,flip_armed,SHORT,1604.0758733386522,corrective,,,,,,,
2025-09-10,XLK,B,no_pullback,SHORT,1528.657917047277,,1.0,1338.9576535165465,1382.5128300495926,,,,
2025-09-11,XLK,B,no_pullback,SHORT,1528.657917047277,,2.0,1345.366792303418,1388.901201940864,,,,
2025-09-12,XLK,B,no_pullback,SHORT,1528.657917047277,,3.0,1350.3464912296804,1433.7628601123602,,,,
2025-09-15,XLK,B,no_pullback,SHORT,1528.657917047277,,4.0,1418.1897637588227,1482.655537013366,,,,
2025-09-16,XLK,B,reflip_disarm,SHORT,,,5.0,,,,,,
2025-09-16,XLK,B,flip_armed,LONG,1337.7951537824092,corrective,,,,,,,
2025-09-17,XLK,B,no_pullback,LONG,1414.1869221670574,,1.0,1536.283698826253,1649.1311589070378,,,,
2025-09-18,XLK,B,no_pullback,LONG,1473.4959256194097,,2.0,1620.7440679023932,1674.4253228889759,,,,
2025-09-19,XLK,B,no_pullback,LONG,1473.4959256194097,,3.0,1551.979434840659,1639.9845266528898,,,,
2025-09-22,XLK,B,pullback_gate_fail,LONG,,,4.0,,,True,False,52.41747604701643,-3.073080689543403
2025-09-23,XLK,B,pullback_gate_fail,LONG,,,5.0,,,True,False,51.306120625365196,-3.616262692186698
2025-09-24,XLK,B,pullback_gate_fail,LONG,,,6.0,,,False,False,47.1857683565932,-2.3936536051978763
2025-09-25,XLK,B,pullback_gate_fail,LONG,,,7.0,,,True,False,53.4462199235377,-1.2545420781553318
2025-09-26,XLK,B,no_pullback,LONG,1473.4959256194097,,8.0,1544.752489586296,1593.3912507900795,,,,
2025-09-29,XLK,B,no_pullback,LONG,1473.4959256194097,,9.0,1540.1215293779455,1622.0767988644905,,,,
2025-09-30,XLK,B,no_pullback,LONG,1473.4959256194097,,10.0,1590.706165889287,1638.1960884701334,,,,
2025-10-01,XLK,B,window_expired,LONG,,,11.0,,,,,,
2025-12-24,XLK,B,flip_armed,SHORT,2977.63798950991,corrective,,,,,,,
2025-12-25,XLK,B,no_pullback,SHORT,2944.4673996273377,,1.0,2535.3324648710773,2664.0648713871124,,,,
2025-12-26,XLK,B,no_pullback,SHORT,2944.4673996273377,,2.0,2564.631981298717,2675.2000482027197,,,,
2025-12-29,XLK,B,no_pullback,SHORT,2944.4673996273377,,3.0,2655.427547504467,2783.955341068771,,,,
2025-12-30,XLK,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,63.220937665929654,0.6893854292775359
2025-12-31,XLK,B,pullback_gate_fail,SHORT,,,5.0,,,False,True,58.22901548774789,1.5217510396979748
2026-01-01,XLK,B,no_pullback,SHORT,2944.4673996273377,,6.0,2756.39940278185,2841.9072900290525,,,,
2026-01-02,XLK,B,no_pullback,SHORT,2944.4673996273377,,7.0,2696.852669588945,2793.0892204414777,,,,
2026-01-05,XLK,B,no_pullback,SHORT,2944.4673996273377,,8.0,2664.305372875674,2733.970659796667,,,,
2026-01-06,XLK,B,no_pullback,SHORT,2944.4673996273377,,9.0,2672.227902101531,2758.23952907473,,,,
2026-01-07,XLK,B,no_pullback,SHORT,2944.4673996273377,,10.0,2709.2054190572485,2811.827370563676,,,,
2026-01-08,XLK,B,window_expired,SHORT,,,11.0,,,,,,
2026-01-16,XLK,B,flip_armed,LONG,2656.583085201391,trending,,,,,,,
2026-01-19,XLK,B,no_pullback,LONG,2723.8103079471944,,1.0,2966.5296313129725,3122.4918549929725,,,,
2026-01-20,XLK,B,no_pullback,LONG,2859.9464134637415,,2.0,3113.1920336684966,3254.7311195902757,,,,
2026-01-21,XLK,B,no_pullback,LONG,2924.4058652552512,,3.0,3188.377974979055,3298.9441234801625,,,,
2026-01-22,XLK,B,no_pullback,LONG,2924.4058652552512,,4.0,3147.454610707473,3248.096339139806,,,,
2026-01-23,XLK,B,no_pullback,LONG,2987.6225709811965,,5.0,3229.389092361044,3387.2873585076723,,,,
2026-01-26,XLK,B,no_pullback,LONG,2987.6225709811965,,6.0,3206.4834220490457,3360.2192607070656,,,,
2026-01-27,XLK,B,no_pullback,LONG,2987.6225709811965,,7.0,3170.52119973065,3298.923610428116,,,,
2026-01-28,XLK,B,no_pullback,LONG,2987.6225709811965,,8.0,3230.714234003437,3313.023096680129,,,,
2026-01-29,XLK,B,no_pullback,LONG,2989.092028480388,,9.0,3246.703760688998,3348.1003508571002,,,,
2026-01-30,XLK,B,no_pullback,LONG,3013.8352163971485,,10.0,3252.022625143564,3409.1890884114828,,,,
2026-02-02,XLK,B,window_expired,LONG,,,11.0,,,,,,
2026-03-18,XLK,B,flip_armed,SHORT,4486.438254906489,trending,,,,,,,
2026-03-19,XLK,B,no_pullback,SHORT,4486.438254906489,,1.0,3999.896489813848,4348.133107455587,,,,
2024-08-22,XLY,B,flip_armed,LONG,292.78682830436196,corrective,,,,,,,
2024-08-23,XLY,B,no_pullback,LONG,292.78682830436196,,1.0,322.70917845496285,333.3518958928432,,,,
2024-08-26,XLY,B,no_pullback,LONG,296.2791306270238,,2.0,326.1520621061078,345.2691110079852,,,,
2024-08-27,XLY,B,no_pullback,LONG,307.604435833768,,3.0,340.2289220303049,351.6842185922392,,,,
2024-08-28,XLY,B,no_pullback,LONG,307.604435833768,,4.0,334.09723032320295,348.25748005338943,,,,
2024-08-29,XLY,B,no_pullback,LONG,307.604435833768,,5.0,336.6578871573021,346.0787339213109,,,,
2024-08-30,XLY,B,no_pullback,LONG,307.604435833768,,6.0,336.1107642942738,345.06334273773615,,,,
2024-09-02,XLY,B,pullback_gate_fail,LONG,,,7.0,,,False,False,43.87814162545242,-0.8918472058174878
2024-09-03,XLY,B,pullback_gate_fail,LONG,,,8.0,,,False,False,43.587168911317626,-0.347187433296277
2024-09-04,XLY,B,reflip_disarm,LONG,,,9.0,,,,,,
2024-09-04,XLY,B,flip_armed,SHORT,343.10244878314853,corrective,,,,,,,
2024-09-05,XLY,B,no_pullback,SHORT,329.9612060327479,,1.0,282.33086943205507,300.947891842779,,,,
2024-09-06,XLY,B,no_pullback,SHORT,320.0236176644661,,2.0,278.64816399885177,287.82924507860724,,,,
2024-09-09,XLY,B,no_pullback,SHORT,320.0236176644661,,3.0,285.5415976124786,302.9048602342842,,,,
2024-09-10,XLY,B,no_pullback,SHORT,320.0236176644661,,4.0,294.1775441152743,304.06399021774234,,,,
2024-09-11,XLY,B,no_pullback,SHORT,320.0236176644661,,5.0,296.8041090137832,304.72556921512444,,,,
2024-09-12,XLY,B,reflip_disarm,SHORT,,,6.0,,,,,,
2024-09-12,XLY,B,flip_armed,LONG,277.9192976246372,corrective,,,,,,,
2024-09-13,XLY,B,no_pullback,LONG,284.7344720237833,,1.0,315.14373131103054,327.74328978822024,,,,
2024-09-16,XLY,B,no_pullback,LONG,284.7344720237833,,2.0,314.1395059780693,325.2658381414287,,,,
2024-09-17,XLY,B,no_pullback,LONG,284.7344720237833,,3.0,309.28731846475074,323.0465832967599,,,,
2024-09-18,XLY,B,no_pullback,LONG,284.7344720237833,,4.0,307.3984421622,320.7196972562446,,,,
2024-09-19,XLY,B,no_pullback,LONG,285.26898687404946,,5.0,309.87752603082265,339.02780035660624,,,,
2024-09-20,XLY,B,no_pullback,LONG,295.4422637091101,,6.0,327.8418705052881,339.3046780713699,,,,
2024-09-23,XLY,B,no_pullback,LONG,306.5560334546519,,7.0,334.9788842217973,358.5591192384039,,,,
2024-09-24,XLY,B,no_pullback,LONG,312.56303184279005,,8.0,345.269880302781,359.20917225443253,,,,
2024-09-25,XLY,B,no_pullback,LONG,316.5062655814462,,9.0,348.58668710810775,363.10038097040155,,,,
2024-09-26,XLY,B,no_pullback,LONG,316.659973208154,,10.0,349.28112365706676,360.4106883095261,,,,
2024-09-27,XLY,B,window_expired,LONG,,,11.0,,,,,,
2024-10-14,XLY,B,flip_armed,SHORT,370.6808259265854,corrective,,,,,,,
2024-10-15,XLY,B,no_pullback,SHORT,370.6808259265854,,1.0,322.3139442375991,342.3440809256599,,,,
2024-10-16,XLY,B,no_pullback,SHORT,370.6808259265854,,2.0,335.2504001003451,343.6920640981075,,,,
2024-10-17,XLY,B,no_pullback,SHORT,370.6808259265854,,3.0,335.85971823432675,351.099916270539,,,,
2024-10-18,XLY,B,no_pullback,SHORT,370.6808259265854,,4.0,336.41371523111786,352.43956272009177,,,,
2024-10-21,XLY,B,no_pullback,SHORT,370.6808259265854,,5.0,325.539821818054,347.29428781480755,,,,
2024-10-22,XLY,B,no_pullback,SHORT,365.6724862538729,,6.0,315.0283480886252,333.3691931499507,,,,
2024-10-23,XLY,B,no_pullback,SHORT,364.9621118896427,,7.0,316.81955898217774,331.2411707639625,,,,
2024-10-24,XLY,B,no_pullback,SHORT,364.899730763185,,8.0,315.9658544010931,332.0929264639952,,,,
2024-10-25,XLY,B,no_pullback,SHORT,364.8770492243533,,9.0,316.0996537145088,332.0917726641991,,,,
2024-10-28,XLY,B,no_pullback,SHORT,361.5292139850323,,10.0,313.7720668268216,328.51065979577004,,,,
2024-10-29,XLY,B,window_expired,SHORT,,,11.0,,,,,,
2024-11-18,XLY,B,flip_armed,LONG,316.0621098070112,trending,,,,,,,
2024-11-19,XLY,B,no_pullback,LONG,325.1675010866192,,1.0,357.6002918051053,377.9257696804067,,,,
2024-11-20,XLY,B,no_pullback,LONG,325.1675010866192,,2.0,353.42077635389165,366.47812568111704,,,,
2024-11-21,XLY,B,no_pullback,LONG,325.1675010866192,,3.0,338.43826736929776,361.2095280700191,,,,
2024-11-22,XLY,B,pullback_gate_fail,LONG,,,4.0,,,False,False,46.48246260663269,-0.43375846555436937
2024-11-25,XLY,B,pullback_gate_fail,LONG,,,5.0,,,False,False,47.48106681565047,-0.37179297047517323
2024-11-26,XLY,B,pullback_gate_fail,LONG,,,6.0,,,False,True,43.8691685665974,0.7417847307326788
2024-11-27,XLY,B,pullback_gate_fail,LONG,,,7.0,,,False,False,46.02965484652912,-0.6866788049587811
2024-11-28,XLY,B,pullback_gate_fail,LONG,,,8.0,,,False,True,43.03790348350348,1.9784944485156046
2024-11-29,XLY,B,pullback_gate_fail,LONG,,,9.0,,,False,False,48.1499394952912,-2.197332173986336
2024-12-02,XLY,B,reflip_disarm,LONG,,,10.0,,,,,,
2024-12-02,XLY,B,flip_armed,SHORT,369.68584035860675,trending,,,,,,,
2024-12-03,XLY,B,no_pullback,SHORT,366.5289736747117,,1.0,319.64583273843317,332.83834273782884,,,,
2024-12-04,XLY,B,no_pullback,SHORT,366.5289736747117,,2.0,317.60489056667745,336.91867847489044,,,,
2024-12-05,XLY,B,no_pullback,SHORT,362.1929027292272,,3.0,313.52424063574546,329.1118169097501,,,,
2024-12-06,XLY,B,no_pullback,SHORT,356.4925334473831,,4.0,313.5313582106119,321.7630764451981,,,,
2024-12-09,XLY,B,no_pullback,SHORT,356.4925334473831,,5.0,316.36040571921814,337.44261877264745,,,,
2024-12-10,XLY,B,no_pullback,SHORT,356.4925334473831,,6.0,322.62230719387344,335.682029289594,,,,
2024-12-11,XLY,B,no_pullback,SHORT,356.4925334473831,,7.0,314.6828602461533,333.1493875578052,,,,
2024-12-12,XLY,B,no_pullback,SHORT,350.54678774241006,,8.0,307.6190514787927,316.68508969097303,,,,
2024-12-13,XLY,B,no_pullback,SHORT,350.54678774241006,,9.0,308.6821878433919,329.0901312994794,,,,
2024-12-16,XLY,B,no_pullback,SHORT,350.54678774241006,,10.0,313.3326191622472,327.42394102941927,,,,
2024-12-17,XLY,B,window_expired,SHORT,,,11.0,,,,,,
2024-12-23,XLY,B,flip_armed,LONG,315.4627302866933,corrective,,,,,,,
2024-12-24,XLY,B,no_pullback,LONG,329.3816239911683,,1.0,359.6928601500616,380.8557160225106,,,,
